job_id	op	status	cm_bucket	cm_compute	cm_all	leaf_nonfinite	note
w113:0	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w113:684	ones.out	SKIP	NO-CM			False	
w114:595	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w115:38	_pdist_forward	SKIP	NO-CM			False	
w116:267	expand_copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w117:20	stack	SKIP	NO-CM			False	
w118:127	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w119:102	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w119:66	copy	SKIP	NO-CM			False	
w11:62	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w120:650	scatter.value_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w121:553	linear.out	CRASH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w122:420	bitwise_left_shift.Tensor_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w123:392	_pdist_forward	SKIP	NO-CM			False	
w124:432	fmod.Scalar	MISMATCH	NO-CM			False	
w125:349	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w126:281	linear	CRASH	NO-CM			False	
w127:323	stack	SKIP	NO-CM			False	
w12:316	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w13:154	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w14:202	arange.out	SKIP	NO-CM			False	
w14:87	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w15:89	bitwise_left_shift.Tensor_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w16:69	max_pool2d_with_indices_backward.grad_input	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w17:555	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w18:559	scatter_add.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w19:460	_pdist_forward	SKIP	NO-CM			False	
w1:373	_fft_r2c	CRASH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w20:467	bitwise_right_shift.Tensor_out	MISMATCH	NO-CM			False	
w21:447	stack	SKIP	NO-CM			False	
w22:361	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w23:314	linear.out	CRASH	NO-CM			False	
w24:35	linear.out	CRASH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w25:236	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w26:149	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w26:770	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w27:62	linear	CRASH	NO-CM			False	
w28:5	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w29:447	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w2:456	copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w30:363	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w31:262	unbind_copy.int	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w32:275	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w33:155	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w33:724	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w34:664	floor_divide.out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w35:628	bitwise_left_shift.Tensor_Scalar_out	MISMATCH	NO-CM			False	
w36:475	max_pool2d_with_indices_backward.grad_input	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w37:549	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w38:468	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w39:443	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w3:373	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w40:374	arange.out	SKIP	NO-CM			False	
w41:419	remainder.Tensor_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w42:372	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w43:2	expand_copy	SKIP	NO-CM			False	
w44:218	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w45:306	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w46:448	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w47:38	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w48:255	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w49:177	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w49:779	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w4:673	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w50:617	copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w51:724	linear	CRASH	NO-CM			False	
w52:58	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w53:452	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w54:361	bitwise_right_shift.Tensor_Scalar	MISMATCH	NO-CM			False	
w55:333	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w56:41	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w57:44	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w58:356	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w59:292	max_pool2d_with_indices_backward.grad_input	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w5:186	linear	CRASH	NO-CM			False	
w60:21	arange.start_out	SKIP	NO-CM			False	
w61:200	topk.values	SKIP	NO-CM			False	
w62:119	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w62:91	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w64:118	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w65:190	stack	SKIP	NO-CM			False	
w66:11	linear.out	CRASH	NO-CM			False	
w66:611	min.dim_min	SKIP	NO-CM			False	
w67:58	stack	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w68:472	expand_copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w69:365	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w6:366	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w70:212	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w71:148	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w72:126	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w72:754	zeros.out	SKIP	NO-CM			False	
w73:71	expand_copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w74:64	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w75:623	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w76:523	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w77:494	min.dim_min	SKIP	NO-CM			False	
w78:463	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w79:397	expand_copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w7:226	stack	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w80:227	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w81:182	expand_copy	SKIP	NO-CM			False	
w82:279	max.dim_max	SKIP	NO-CM			False	
w83:255	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w84:197	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w85:218	remainder.Tensor_out	MISMATCH	NO-CM			False	
w86:21	copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w87:119	ones.out	SKIP	NO-CM			False	
w87:80	max.dim_max	SKIP	NO-CM			False	
w88:639	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w89:701	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w8:626	full.out	SKIP	NO-CM			False	
w90:596	bitwise_right_shift.Tensor_Scalar	MISMATCH	NO-CM			False	
w91:662	bitwise_right_shift.Tensor_Scalar	MISMATCH	NO-CM			False	
w92:612	remainder.Scalar	MISMATCH	NO-CM			False	
w93:530	scatter.value_out	SKIP	NO-CM			False	
w94:458	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w95:371	zeros.out	SKIP	NO-CM			False	
w96:317	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w97:3	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w98:26	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w99:181	min.dim_min	SKIP	NO-CM			False	
w99:98	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w9:77	stack	SKIP	NO-CM			False	
w0:490	topk.values	SKIP	NO-CM			False	
w100:50	stack	SKIP	NO-CM			False	
w101:466	_fft_r2c	CRASH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w102:356	_fft_r2c	CRASH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w103:198	bitwise_right_shift.Tensor_Scalar	MISMATCH	NO-CM			False	
w104:322	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w105:207	_pdist_forward	SKIP	NO-CM			False	
w106:297	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w107:22	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w107:759	_pdist_forward	SKIP	NO-CM			False	
w108:765	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w10:118	stack	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w110:111	stack	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w111:123	bitwise_right_shift.Tensor_out	MISMATCH	NO-CM			False	
w112:217	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w113:10	rsqrt.out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w113:70	expand_copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w114:609	copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w115:384	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w116:280	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w117:228	bitwise_left_shift.Tensor_out	MISMATCH	NO-CM			False	
w118:155	masked_scatter	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w119:105	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w119:67	stack	SKIP	NO-CM			False	
w11:622	remainder.Tensor_out	MISMATCH	NO-CM			False	
w120:697	div.out_mode	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w121:565	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w122:425	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w123:396	bitwise_right_shift.Tensor_out	MISMATCH	NO-CM			False	
w124:44	linear.out	CRASH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w125:350	scatter_add.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w126:315	bitwise_right_shift.Tensor_out	MISMATCH	NO-CM			False	
w127:358	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w12:317	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w13:159	arange.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w14:225	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w14:97	permute_copy	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w15:94	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w16:692	topk.values	SKIP	NO-CM			False	
w17:581	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w18:563	bitwise_right_shift.Tensor_Scalar_out	MISMATCH	NO-CM			False	
w19:488	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w1:374	ones.out	SKIP	NO-CM			False	
w20:468	arange.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w21:455	linear	CRASH	NO-CM			False	
w22:37	bitwise_left_shift.Tensor_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w23:326	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w24:376	bitwise_left_shift.Tensor_out	MISMATCH	NO-CM			False	
w25:242	arange.start_out	SKIP	NO-CM			False	
w26:156	scatter.src_out	SKIP	NO-CM			False	
w26:776	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w27:632	remainder.Scalar	MISMATCH	NO-CM			False	
w28:525	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w29:448	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w2:457	stack	SKIP	NO-CM			False	
w30:372	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w31:273	full.out	SKIP	NO-CM			False	
w32:283	arange.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w33:165	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w33:725	ones.out	SKIP	NO-CM			False	
w34:680	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w35:648	topk.values	SKIP	NO-CM			False	
w36:483	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w37:575	arange.start_out	SKIP	NO-CM			False	
w38:469	ones.out	SKIP	NO-CM			False	
w39:446	_pdist_forward	SKIP	NO-CM			False	
w3:374	ones.out	SKIP	NO-CM			False	
w40:381	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w41:431	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w42:38	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w43:200	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w44:249	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w45:312	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w46:449	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w47:392	convolution	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w48:256	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w49:193	remainder.Tensor_out	MISMATCH	NO-CM			False	
w49:90	remainder.Scalar_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w4:688	stack	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w50:618	stack	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w51:726	zeros.out	SKIP	NO-CM			False	
w52:586	stack	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w53:471	linear.out	CRASH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w54:366	linear.out	CRASH	NO-CM			False	
w55:349	prod.int_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w56:430	copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w57:444	min.dim_min	SKIP	NO-CM			False	
w58:37	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w59:300	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w5:213	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w60:243	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w61:203	stack	SKIP	NO-CM			False	
w62:129	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w62:95	bitwise_right_shift.Tensor_out	MISMATCH	NO-CM			False	
w64:126	max_pool2d_with_indices_backward.grad_input	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w65:20	max_pool2d_with_indices_backward.grad_input	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w66:124	bitwise_left_shift.Tensor_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w66:626	remainder.Tensor_out	MISMATCH	NO-CM			False	
w67:580	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w68:491	arange.start_out	SKIP	NO-CM			False	
w69:369	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w6:367	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w70:216	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w71:156	max_pool2d_with_indices_backward.grad_input	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w72:132	fill.Scalar	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w72:95	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w73:713	linear.out	CRASH	NO-CM			False	
w74:640	copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w75:675	bitwise_left_shift.Tensor_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w76:524	ones.out	SKIP	NO-CM			False	
w77:518	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w78:487	bitwise_left_shift.Tensor_Scalar_out	MISMATCH	NO-CM			False	
w79:410	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w7:236	zeros.out	SKIP	NO-CM			False	
w80:233	scatter.value_out	SKIP	NO-CM			False	
w81:201	arange.start_out	SKIP	NO-CM			False	
w82:286	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w83:260	arange.out	SKIP	NO-CM			False	
w84:212	remainder.Scalar	MISMATCH	NO-CM			False	
w85:235	arange.out	SKIP	NO-CM			False	
w86:22	stack	SKIP	NO-CM			False	
w87:143	floor_divide.out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w87:90	_pdist_forward	SKIP	NO-CM			False	
w88:648	cumsum.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w89:709	max_pool2d_with_indices_backward.grad_input	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w8:63	stack	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w90:6	minimum.out	SKIP	CM-COMPUTE	minimum	minimum	False	
w91:679	full.out	SKIP	NO-CM			False	
w92:620	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w93:576	bitwise_left_shift.Tensor_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w94:473	pixel_shuffle	SKIP	CM-COMPUTE	transpose	transpose	False	
w95:373	logit	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w96:323	arange.start_out	SKIP	NO-CM			False	
w97:309	stack	SKIP	NO-CM			False	
w98:264	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w99:196	remainder.Tensor_out	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w9:103	remainder.Tensor_out	MISMATCH	NO-CM			False	
w9:771	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w0:493	stack	SKIP	NO-CM			False	
w100:506	stack	SKIP	NO-CM			False	
w101:467	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w102:366	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w103:215	full.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w104:37	zeros.out	SKIP	NO-CM			False	
w105:212	arange.out	SKIP	NO-CM			False	
w106:30	copy	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w107:228	where.self	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w107:764	arange.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w108:780	stack	SKIP	NO-CM			False	
w10:12	remainder.Scalar	MISMATCH	NO-CM			False	
w110:119	linear	CRASH	NO-CM			False	
w111:124	arange.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w112:218	scatter_add.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w113:141	bitwise_left_shift.Tensor_out	MISMATCH	NO-CM			False	
w113:712	linear.out	CRASH	NO-CM			False	
w114:610	stack	SKIP	NO-CM			False	
w115:409	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w116:286	arange.start_out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w117:233	index_put	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w118:156	linear.out	CRASH	NO-CM			False	
w119:133	_fft_r2c	TIMEOUT	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w119:673	pixel_unshuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w11:638	bitwise_right_shift.Tensor_out	MISMATCH	NO-CM			False	
w120:70	_pdist_forward	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w121:589	scatter_add.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	True	
w122:437	topk.values	SKIP	NO-CM			False	
w123:412	max_pool2d_with_indices_backward.grad_input	MISMATCH	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w124:440	native_group_norm	SKIP	CM-QUANT-ONLY		dequantize_per_tensor,quantize_per_tensor	False	
w125:370	remainder.Scalar_out	MISMATCH	NO-CM			False	
w126:323	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w127:366	arange.out	SKIP	NO-CM			False	
w12:32	zeros.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
w13:166	pixel_shuffle	SKIP	CM-COMPUTE	transpose	dequantize_per_tensor,quantize_per_tensor,transpose	False	
w14:226	ones.out	SKIP	CM-QUANT-ONLY		dequantize_per_tensor	False	
